CA;ODS;Indicador;Descripción;Año;Valor
ANDALUCÍA;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2012;36,01278042
ANDALUCÍA;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2013;31,01130476
ANDALUCÍA;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2014;30,29490096
ANDALUCÍA;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2015;33,51854463
ANDALUCÍA;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2016;31,02117865
ANDALUCÍA;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2017;29,51396802
ANDALUCÍA;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2018;30,12054284
ANDALUCÍA;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2010;21,13714975
ANDALUCÍA;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2011;15,70739799
ANDALUCÍA;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2012;17,36820414
ANDALUCÍA;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2013;15,27315702
ANDALUCÍA;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2014;17,59058765
ANDALUCÍA;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2015;20,63504008
ANDALUCÍA;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2016;17,6107957
ANDALUCÍA;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2017;19,54110302
ANDALUCÍA;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2018;19,41418875
ANDALUCÍA;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2010;192,9924146
ANDALUCÍA;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2011;195,9234513
ANDALUCÍA;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2012;202,7642403
ANDALUCÍA;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2013;200,0056276
ANDALUCÍA;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2014;195,5582336
ANDALUCÍA;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2015;200,0277198
ANDALUCÍA;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2016;201,4056271
ANDALUCÍA;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2017;206,9548
ANDALUCÍA;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2018;208,5478817
ANDALUCÍA;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2010;8,250112581
ANDALUCÍA;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2011;7,793838486
ANDALUCÍA;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2012;9,316323786
ANDALUCÍA;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2013;9,633654074
ANDALUCÍA;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2014;9,343509973
ANDALUCÍA;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2015;8,120656282
ANDALUCÍA;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2016;7,948656439
ANDALUCÍA;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2017;8,235349141
ANDALUCÍA;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2018;7,76805469
ANDALUCÍA;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2010;5,106639028
ANDALUCÍA;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2011;4,60925932
ANDALUCÍA;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2012;3,852973858
ANDALUCÍA;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2013;3,600697438
ANDALUCÍA;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2014;3,622993663
ANDALUCÍA;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2015;3,441157867
ANDALUCÍA;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2016;3,65305019
ANDALUCÍA;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2017;3,832055525
ANDALUCÍA;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2018;3,152426482
ANDALUCÍA;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2010;0,085766562
ANDALUCÍA;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2011;0,113187793
ANDALUCÍA;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2012;0,144809062
ANDALUCÍA;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2013;0,12941394
ANDALUCÍA;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2014;0,173222532
ANDALUCÍA;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2015;0,098666655
ANDALUCÍA;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2016;0,110035696
ANDALUCÍA;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2017;0,142535666
ANDALUCÍA;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2018;0,063547743
ANDALUCÍA;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2010;13,33133349
ANDALUCÍA;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2011;11,44910806
ANDALUCÍA;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2012;10,93296476
ANDALUCÍA;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2013;10,36279175
ANDALUCÍA;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2014;9,632120347
ANDALUCÍA;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2015;9,538356773
ANDALUCÍA;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2016;9,188958225
ANDALUCÍA;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2017;8,897402555
ANDALUCÍA;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2018;8,028669212
ANDALUCÍA;Salud y bienestar;3.8.1.1;;2015;0,2022
ANDALUCÍA;Salud y bienestar;3.8.1.1;;2016;0,228
ANDALUCÍA;Salud y bienestar;3.8.1.1;;2017;0
ANDALUCÍA;Salud y bienestar;3.8.1.1;;2018;0,0961
ANDALUCÍA;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2010;1,939077556
ANDALUCÍA;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2011;2,107089975
ANDALUCÍA;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2012;1,765449322
ANDALUCÍA;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2013;2,074574021
ANDALUCÍA;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2014;2,06176942
ANDALUCÍA;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2015;1,488390081
ANDALUCÍA;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2016;2,439333189
ANDALUCÍA;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2017;2,296853156
ANDALUCÍA;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2018;2,165062716
ANDALUCÍA;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2011;27,09264906
ANDALUCÍA;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2012;27,09264906
ANDALUCÍA;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2014;24,36817523
ANDALUCÍA;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2017;22,66818483
ANDALUCÍA;Salud y bienestar;3.c.1.1;;2010;39,25547105
ANDALUCÍA;Salud y bienestar;3.c.1.1;;2011;39,13433691
ANDALUCÍA;Salud y bienestar;3.c.1.1;;2012;38,83639045
ANDALUCÍA;Salud y bienestar;3.c.1.1;;2013;40,16867578
ANDALUCÍA;Salud y bienestar;3.c.1.1;;2014;43,0269567
ANDALUCÍA;Salud y bienestar;3.c.1.1;;2015;44,37887073
ANDALUCÍA;Salud y bienestar;3.c.1.1;;2016;45,21915963
ANDALUCÍA;Salud y bienestar;3.c.1.1;;2017;46,46678147
ANDALUCÍA;Salud y bienestar;3.c.1.1;;2018;47,72762763
ANDALUCÍA;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2010;43,0696415
ANDALUCÍA;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2011;43,37291528
ANDALUCÍA;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2012;41,39204321
ANDALUCÍA;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2013;41,2820551
ANDALUCÍA;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2014;45,72469843
ANDALUCÍA;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2015;47,72022665
ANDALUCÍA;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2016;48,82965218
ANDALUCÍA;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2017;51,49169557
ANDALUCÍA;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2018;53,71879644
ANDALUCÍA;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2010;5,486020489
ANDALUCÍA;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2011;5,730615248
ANDALUCÍA;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2012;5,958423997
ANDALUCÍA;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2013;6,154579726
ANDALUCÍA;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2014;6,243141057
ANDALUCÍA;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2015;6,62321476
ANDALUCÍA;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2016;6,791674223
ANDALUCÍA;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2017;7,068886507
ANDALUCÍA;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2018;7,267955826
ANDALUCÍA;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2010;12,96673931
ANDALUCÍA;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2011;12,95923552
ANDALUCÍA;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2012;12,97961828
ANDALUCÍA;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2013;13,29260479
ANDALUCÍA;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2014;13,84110563
ANDALUCÍA;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2015;14,18886324
ANDALUCÍA;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2016;14,38369808
ANDALUCÍA;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2017;14,68116765
ANDALUCÍA;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2018;14,98919478
ANDALUCÍA;Educación de calidad;4.3.1.1;Personas entre 18 y 64 años de edad que han realizado actividades educativas en los últimos 12 meses según tipo de educación;2011;35,1635776
ANDALUCÍA;Educación de calidad;4.3.1.1;Personas entre 18 y 64 años de edad que han realizado actividades educativas en los últimos 12 meses según tipo de educación;2016;43,13369835
ANDALUCÍA;Educación de calidad;4.3.1.2;;2010;10,52453428
ANDALUCÍA;Educación de calidad;4.3.1.2;;2011;10,32975764
ANDALUCÍA;Educación de calidad;4.3.1.2;;2012;10,31392143
ANDALUCÍA;Educación de calidad;4.3.1.2;;2013;10,14608279
ANDALUCÍA;Educación de calidad;4.3.1.2;;2014;9,096088975
ANDALUCÍA;Educación de calidad;4.3.1.2;;2015;9,181449991
ANDALUCÍA;Educación de calidad;4.3.1.2;;2016;8,670392782
ANDALUCÍA;Educación de calidad;4.3.1.2;;2017;8,63772701
ANDALUCÍA;Educación de calidad;4.3.1.2;;2018;9,026866559
ANDALUCÍA;Educación de calidad;4.3.1.2;;2019;9,592996292
ANDALUCÍA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2010;62,21713732
ANDALUCÍA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2011;63,63765248
ANDALUCÍA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2012;66,15565135
ANDALUCÍA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2013;67,09304589
ANDALUCÍA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2014;68,82916048
ANDALUCÍA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2015;69,04698218
ANDALUCÍA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2016;71,3186934
ANDALUCÍA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2017;70,97969345
ANDALUCÍA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2018;71,95059653
ANDALUCÍA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2019;71,78776776
ANDALUCÍA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2010;19,53495514
ANDALUCÍA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2011;19,38924162
ANDALUCÍA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2012;19,61553492
ANDALUCÍA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2013;19,48533289
ANDALUCÍA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2014;18,83769972
ANDALUCÍA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2015;18,81078652
ANDALUCÍA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2016;18,69817348
ANDALUCÍA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2017;18,58450912
ANDALUCÍA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2018;18,99304858
ANDALUCÍA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2019;19,53339458
ANDALUCÍA;Educación de calidad;4.4.1.1;;2015;59,91
ANDALUCÍA;Educación de calidad;4.4.1.1;;2016;62,01
ANDALUCÍA;Educación de calidad;4.4.1.1;;2017;63,98
ANDALUCÍA;Educación de calidad;4.4.1.1;;2019;68,01
ANDALUCÍA;Educación de calidad;4.4.1.2;;2015;89,49
ANDALUCÍA;Educación de calidad;4.4.1.2;;2016;92,32
ANDALUCÍA;Educación de calidad;4.4.1.2;;2017;92,63
ANDALUCÍA;Educación de calidad;4.4.1.2;;2019;95,48
ANDALUCÍA;Educación de calidad;4.5.1.1;Índices de paridad (entre mujeres y hombres) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ;2011;85,43048459
ANDALUCÍA;Educación de calidad;4.5.1.1;Índices de paridad (entre mujeres y hombres) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ;2016;97,89138312
ANDALUCÍA;Educación de calidad;4.5.1.2;Índices de paridad (personas con limitaciones graves por problemas de salud y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses;2016;38,99196943
ANDALUCÍA;Educación de calidad;4.5.1.2_4.5.1.6;Índices de paridad (personas con limitaciones por problemas de salud y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ;2016;78,67472416
