"CA","ODS","Indicador","Descripción","Año","Valor"
"ANDALUCÍA","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2011,"267,025765879"
"ANDALUCÍA","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2012,"271,318546105"
"ANDALUCÍA","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2013,"258,415616821"
"ANDALUCÍA","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2014,"262,130742162"
"ANDALUCÍA","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2015,"280,091199018"
"ANDALUCÍA","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2016,"264,602205443"
"ANDALUCÍA","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2017,"272,6233788"
"ANDALUCÍA","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2018,"270,109417749"
"ANDALUCÍA","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2010,"32,470516085"
"ANDALUCÍA","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2011,"33,12680659"
"ANDALUCÍA","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2012,"36,012780422"
"ANDALUCÍA","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2013,"31,011304759"
"ANDALUCÍA","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2014,"30,294900958"
"ANDALUCÍA","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2015,"33,518544626"
"ANDALUCÍA","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2016,"31,021178648"
"ANDALUCÍA","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2017,"29,513968021"
"ANDALUCÍA","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2018,"30,120542841"
"ANDALUCÍA","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2010,"21,137149751"
"ANDALUCÍA","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2011,"15,707397993"
"ANDALUCÍA","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2012,"17,368204138"
"ANDALUCÍA","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2013,"15,273157015"
"ANDALUCÍA","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2014,"17,590587653"
"ANDALUCÍA","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2015,"20,635040084"
"ANDALUCÍA","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2016,"17,610795703"
"ANDALUCÍA","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2017,"19,54110302"
"ANDALUCÍA","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2018,"19,41418875"
"ANDALUCÍA","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2010,"192,992414594"
"ANDALUCÍA","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2011,"195,923451337"
"ANDALUCÍA","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2012,"202,764240347"
"ANDALUCÍA","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2013,"200,00562758"
"ANDALUCÍA","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2014,"195,558233605"
"ANDALUCÍA","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2015,"200,027719777"
"ANDALUCÍA","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2016,"201,405627078"
"ANDALUCÍA","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2017,"206,954799953"
"ANDALUCÍA","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2018,"208,54788173"
"ANDALUCÍA","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2010,"8,250112581"
"ANDALUCÍA","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2011,"7,793838486"
"ANDALUCÍA","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2012,"9,316323786"
"ANDALUCÍA","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2013,"9,633654074"
"ANDALUCÍA","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2014,"9,343509973"
"ANDALUCÍA","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2015,"8,120656282"
"ANDALUCÍA","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2016,"7,948656439"
"ANDALUCÍA","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2017,"8,235349141"
"ANDALUCÍA","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2018,"7,76805469"
"ANDALUCÍA","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2010,"5,106639028"
"ANDALUCÍA","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2011,"4,60925932"
"ANDALUCÍA","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2012,"3,852973858"
"ANDALUCÍA","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2013,"3,600697438"
"ANDALUCÍA","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2014,"3,622993663"
"ANDALUCÍA","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2015,"3,441157867"
"ANDALUCÍA","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2016,"3,65305019"
"ANDALUCÍA","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2017,"3,832055525"
"ANDALUCÍA","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2018,"3,152426482"
"ANDALUCÍA","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2010,"0,085766562"
"ANDALUCÍA","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2011,"0,113187793"
"ANDALUCÍA","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2012,"0,144809062"
"ANDALUCÍA","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2013,"0,12941394"
"ANDALUCÍA","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2014,"0,173222532"
"ANDALUCÍA","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2015,"0,098666655"
"ANDALUCÍA","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2016,"0,110035696"
"ANDALUCÍA","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2017,"0,142535666"
"ANDALUCÍA","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2018,"0,063547743"
"ANDALUCÍA","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2010,"13,331333486"
"ANDALUCÍA","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2011,"11,449108061"
"ANDALUCÍA","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2012,"10,932964755"
"ANDALUCÍA","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2013,"10,362791747"
"ANDALUCÍA","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2014,"9,632120347"
"ANDALUCÍA","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2015,"9,538356773"
"ANDALUCÍA","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2016,"9,188958225"
"ANDALUCÍA","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2017,"8,897402555"
"ANDALUCÍA","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2018,"8,028669212"
"ANDALUCÍA","Salud y bienestar","3.8.1.1",,2015,"0,2022"
"ANDALUCÍA","Salud y bienestar","3.8.1.1",,2016,"0,228"
"ANDALUCÍA","Salud y bienestar","3.8.1.1",,2017,0
"ANDALUCÍA","Salud y bienestar","3.8.1.1",,2018,"0,0961"
"ANDALUCÍA","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2010,"1,939077556"
"ANDALUCÍA","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2011,"2,107089975"
"ANDALUCÍA","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2012,"1,765449322"
"ANDALUCÍA","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2013,"2,074574021"
"ANDALUCÍA","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2014,"2,06176942"
"ANDALUCÍA","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2015,"1,488390081"
"ANDALUCÍA","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2016,"2,439333189"
"ANDALUCÍA","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2017,"2,296853156"
"ANDALUCÍA","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2018,"2,165062716"
"ANDALUCÍA","Salud y bienestar","3.a.1.1","Porcentaje de fumadores diarios. Población de 15 y más años.",2011,"27,092649064"
"ANDALUCÍA","Salud y bienestar","3.a.1.1","Porcentaje de fumadores diarios. Población de 15 y más años.",2012,"27,092649064"
"ANDALUCÍA","Salud y bienestar","3.a.1.1","Porcentaje de fumadores diarios. Población de 15 y más años.",2014,"24,36817523"
"ANDALUCÍA","Salud y bienestar","3.a.1.1","Porcentaje de fumadores diarios. Población de 15 y más años.",2017,"22,66818483"
"ANDALUCÍA","Salud y bienestar","3.c.1.1",,2010,"39,255471048"
"ANDALUCÍA","Salud y bienestar","3.c.1.1",,2011,"39,134336913"
"ANDALUCÍA","Salud y bienestar","3.c.1.1",,2012,"38,836390446"
"ANDALUCÍA","Salud y bienestar","3.c.1.1",,2013,"40,168675776"
"ANDALUCÍA","Salud y bienestar","3.c.1.1",,2014,"43,026956702"
"ANDALUCÍA","Salud y bienestar","3.c.1.1",,2015,"44,378870731"
"ANDALUCÍA","Salud y bienestar","3.c.1.1",,2016,"45,219159633"
"ANDALUCÍA","Salud y bienestar","3.c.1.1",,2017,"46,466781465"
"ANDALUCÍA","Salud y bienestar","3.c.1.1",,2018,"47,72762763"
"ANDALUCÍA","Salud y bienestar","3.c.1.2","Número de enfermeras por cada 10.000 habitantes",2010,"43,069641496"
"ANDALUCÍA","Salud y bienestar","3.c.1.2","Número de enfermeras por cada 10.000 habitantes",2011,"43,372915281"
"ANDALUCÍA","Salud y bienestar","3.c.1.2","Número de enfermeras por cada 10.000 habitantes",2012,"41,39204321"
"ANDALUCÍA","Salud y bienestar","3.c.1.2","Número de enfermeras por cada 10.000 habitantes",2013,"41,282055103"
"ANDALUCÍA","Salud y bienestar","3.c.1.2","Número de enfermeras por cada 10.000 habitantes",2014,"45,724698433"
"ANDALUCÍA","Salud y bienestar","3.c.1.2","Número de enfermeras por cada 10.000 habitantes",2015,"47,720226651"
"ANDALUCÍA","Salud y bienestar","3.c.1.2","Número de enfermeras por cada 10.000 habitantes",2016,"48,829652181"
"ANDALUCÍA","Salud y bienestar","3.c.1.2","Número de enfermeras por cada 10.000 habitantes",2017,"51,491695574"
"ANDALUCÍA","Salud y bienestar","3.c.1.2","Número de enfermeras por cada 10.000 habitantes",2018,"53,718796441"
"ANDALUCÍA","Salud y bienestar","3.c.1.3","Número de dentistas por cada 10.000 habitantes",2010,"5,486020489"
"ANDALUCÍA","Salud y bienestar","3.c.1.3","Número de dentistas por cada 10.000 habitantes",2011,"5,730615248"
"ANDALUCÍA","Salud y bienestar","3.c.1.3","Número de dentistas por cada 10.000 habitantes",2012,"5,958423997"
"ANDALUCÍA","Salud y bienestar","3.c.1.3","Número de dentistas por cada 10.000 habitantes",2013,"6,154579726"
"ANDALUCÍA","Salud y bienestar","3.c.1.3","Número de dentistas por cada 10.000 habitantes",2014,"6,243141057"
"ANDALUCÍA","Salud y bienestar","3.c.1.3","Número de dentistas por cada 10.000 habitantes",2015,"6,62321476"
"ANDALUCÍA","Salud y bienestar","3.c.1.3","Número de dentistas por cada 10.000 habitantes",2016,"6,791674223"
"ANDALUCÍA","Salud y bienestar","3.c.1.3","Número de dentistas por cada 10.000 habitantes",2017,"7,068886507"
"ANDALUCÍA","Salud y bienestar","3.c.1.3","Número de dentistas por cada 10.000 habitantes",2018,"7,267955826"
"ANDALUCÍA","Salud y bienestar","3.c.1.4","Número de farmacéuticos por cada 10.000 habitantes",2010,"12,966739306"
"ANDALUCÍA","Salud y bienestar","3.c.1.4","Número de farmacéuticos por cada 10.000 habitantes",2011,"12,959235523"
"ANDALUCÍA","Salud y bienestar","3.c.1.4","Número de farmacéuticos por cada 10.000 habitantes",2012,"12,979618282"
"ANDALUCÍA","Salud y bienestar","3.c.1.4","Número de farmacéuticos por cada 10.000 habitantes",2013,"13,292604789"
"ANDALUCÍA","Salud y bienestar","3.c.1.4","Número de farmacéuticos por cada 10.000 habitantes",2014,"13,841105631"
"ANDALUCÍA","Salud y bienestar","3.c.1.4","Número de farmacéuticos por cada 10.000 habitantes",2015,"14,188863242"
"ANDALUCÍA","Salud y bienestar","3.c.1.4","Número de farmacéuticos por cada 10.000 habitantes",2016,"14,383698079"
"ANDALUCÍA","Salud y bienestar","3.c.1.4","Número de farmacéuticos por cada 10.000 habitantes",2017,"14,681167654"
"ANDALUCÍA","Salud y bienestar","3.c.1.4","Número de farmacéuticos por cada 10.000 habitantes",2018,"14,989194775"
"ANDALUCÍA","Educación de calidad","4.3.1.1","Personas entre 18 y 64 años de edad que han realizado actividades educativas en los últimos 12 meses según tipo de educación",2011,"35,163577602"
"ANDALUCÍA","Educación de calidad","4.3.1.1","Personas entre 18 y 64 años de edad que han realizado actividades educativas en los últimos 12 meses según tipo de educación",2016,"43,133698352"
"ANDALUCÍA","Educación de calidad","4.3.1.2",,2010,"10,524534278"
"ANDALUCÍA","Educación de calidad","4.3.1.2",,2011,"10,329757644"
"ANDALUCÍA","Educación de calidad","4.3.1.2",,2012,"10,313921432"
"ANDALUCÍA","Educación de calidad","4.3.1.2",,2013,"10,146082785"
"ANDALUCÍA","Educación de calidad","4.3.1.2",,2014,"9,096088975"
"ANDALUCÍA","Educación de calidad","4.3.1.2",,2015,"9,181449991"
"ANDALUCÍA","Educación de calidad","4.3.1.2",,2016,"8,670392782"
"ANDALUCÍA","Educación de calidad","4.3.1.2",,2017,"8,63772701"
"ANDALUCÍA","Educación de calidad","4.3.1.2",,2018,"9,026866559"
"ANDALUCÍA","Educación de calidad","4.3.1.2",,2019,"9,592996292"
"ANDALUCÍA","Educación de calidad","4.3.1.3","Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas",2010,"62,217137321"
"ANDALUCÍA","Educación de calidad","4.3.1.3","Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas",2011,"63,637652483"
"ANDALUCÍA","Educación de calidad","4.3.1.3","Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas",2012,"66,155651351"
"ANDALUCÍA","Educación de calidad","4.3.1.3","Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas",2013,"67,093045888"
"ANDALUCÍA","Educación de calidad","4.3.1.3","Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas",2014,"68,829160478"
"ANDALUCÍA","Educación de calidad","4.3.1.3","Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas",2015,"69,046982184"
"ANDALUCÍA","Educación de calidad","4.3.1.3","Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas",2016,"71,318693403"
"ANDALUCÍA","Educación de calidad","4.3.1.3","Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas",2017,"70,97969345"
