CA,ODS,Indicador,Descripción,Year,Value
ANDALUCÍA,Salud y bienestar,3.4.1.2,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,2016,31.02
ANDALUCÍA,Salud y bienestar,3.4.1.2,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,2017,29.51
ANDALUCÍA,Salud y bienestar,3.4.1.2,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,2018,30.12
ANDALUCÍA,Salud y bienestar,3.4.1.3,Tasa de mortalidad atribuida a la diabetes,2010,21.14
ANDALUCÍA,Salud y bienestar,3.4.1.3,Tasa de mortalidad atribuida a la diabetes,2011,15.71
ANDALUCÍA,Salud y bienestar,3.4.1.3,Tasa de mortalidad atribuida a la diabetes,2012,17.37
ANDALUCÍA,Salud y bienestar,3.4.1.3,Tasa de mortalidad atribuida a la diabetes,2013,15.27
ANDALUCÍA,Salud y bienestar,3.4.1.3,Tasa de mortalidad atribuida a la diabetes,2014,17.59
ANDALUCÍA,Salud y bienestar,3.4.1.3,Tasa de mortalidad atribuida a la diabetes,2015,20.64
ANDALUCÍA,Salud y bienestar,3.4.1.3,Tasa de mortalidad atribuida a la diabetes,2016,17.61
ANDALUCÍA,Salud y bienestar,3.4.1.3,Tasa de mortalidad atribuida a la diabetes,2017,19.54
ANDALUCÍA,Salud y bienestar,3.4.1.3,Tasa de mortalidad atribuida a la diabetes,2018,19.41
ANDALUCÍA,Salud y bienestar,3.4.1.4,Tasa de mortalidad atribuida al cáncer,2010,192.99
ANDALUCÍA,Salud y bienestar,3.4.1.4,Tasa de mortalidad atribuida al cáncer,2011,195.92
ANDALUCÍA,Salud y bienestar,3.4.1.4,Tasa de mortalidad atribuida al cáncer,2012,202.76
ANDALUCÍA,Salud y bienestar,3.4.1.4,Tasa de mortalidad atribuida al cáncer,2013,200.01
ANDALUCÍA,Salud y bienestar,3.4.1.4,Tasa de mortalidad atribuida al cáncer,2014,195.56
ANDALUCÍA,Salud y bienestar,3.4.1.4,Tasa de mortalidad atribuida al cáncer,2015,200.03
ANDALUCÍA,Salud y bienestar,3.4.1.4,Tasa de mortalidad atribuida al cáncer,2016,201.41
ANDALUCÍA,Salud y bienestar,3.4.1.4,Tasa de mortalidad atribuida al cáncer,2017,206.95
ANDALUCÍA,Salud y bienestar,3.4.1.4,Tasa de mortalidad atribuida al cáncer,2018,208.55
ANDALUCÍA,Salud y bienestar,3.4.2.1,Tasa de mortalidad por suicidio,2010,8.25
ANDALUCÍA,Salud y bienestar,3.4.2.1,Tasa de mortalidad por suicidio,2011,7.79
ANDALUCÍA,Salud y bienestar,3.4.2.1,Tasa de mortalidad por suicidio,2012,9.32
ANDALUCÍA,Salud y bienestar,3.4.2.1,Tasa de mortalidad por suicidio,2013,9.63
ANDALUCÍA,Salud y bienestar,3.4.2.1,Tasa de mortalidad por suicidio,2014,9.34
ANDALUCÍA,Salud y bienestar,3.4.2.1,Tasa de mortalidad por suicidio,2015,8.12
ANDALUCÍA,Salud y bienestar,3.4.2.1,Tasa de mortalidad por suicidio,2016,7.95
ANDALUCÍA,Salud y bienestar,3.4.2.1,Tasa de mortalidad por suicidio,2017,8.24
ANDALUCÍA,Salud y bienestar,3.4.2.1,Tasa de mortalidad por suicidio,2018,7.77
ANDALUCÍA,Salud y bienestar,3.6.1.1,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,2010,5.11
ANDALUCÍA,Salud y bienestar,3.6.1.1,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,2011,4.61
ANDALUCÍA,Salud y bienestar,3.6.1.1,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,2012,3.85
ANDALUCÍA,Salud y bienestar,3.6.1.1,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,2013,3.60
ANDALUCÍA,Salud y bienestar,3.6.1.1,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,2014,3.62
ANDALUCÍA,Salud y bienestar,3.6.1.1,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,2015,3.44
ANDALUCÍA,Salud y bienestar,3.6.1.1,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,2016,3.65
ANDALUCÍA,Salud y bienestar,3.6.1.1,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,2017,3.83
ANDALUCÍA,Salud y bienestar,3.6.1.1,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,2018,3.15
ANDALUCÍA,Salud y bienestar,3.7.2.1,Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad,2010,0.09
ANDALUCÍA,Salud y bienestar,3.7.2.1,Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad,2011,0.11
ANDALUCÍA,Salud y bienestar,3.7.2.1,Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad,2012,0.14
ANDALUCÍA,Salud y bienestar,3.7.2.1,Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad,2013,0.13
ANDALUCÍA,Salud y bienestar,3.7.2.1,Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad,2014,0.17
ANDALUCÍA,Salud y bienestar,3.7.2.1,Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad,2015,0.10
ANDALUCÍA,Salud y bienestar,3.7.2.1,Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad,2016,0.11
ANDALUCÍA,Salud y bienestar,3.7.2.1,Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad,2017,0.14
ANDALUCÍA,Salud y bienestar,3.7.2.1,Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad,2018,0.06
ANDALUCÍA,Salud y bienestar,3.7.2.2,Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad,2010,13.33
ANDALUCÍA,Salud y bienestar,3.7.2.2,Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad,2011,11.45
ANDALUCÍA,Salud y bienestar,3.7.2.2,Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad,2012,10.93
ANDALUCÍA,Salud y bienestar,3.7.2.2,Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad,2013,10.36
ANDALUCÍA,Salud y bienestar,3.7.2.2,Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad,2014,9.63
ANDALUCÍA,Salud y bienestar,3.7.2.2,Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad,2015,9.54
ANDALUCÍA,Salud y bienestar,3.7.2.2,Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad,2016,9.19
ANDALUCÍA,Salud y bienestar,3.7.2.2,Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad,2017,8.90
ANDALUCÍA,Salud y bienestar,3.7.2.2,Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad,2018,8.03
ANDALUCÍA,Salud y bienestar,3.8.1.1,,2015,0.20
ANDALUCÍA,Salud y bienestar,3.8.1.1,,2016,0.23
ANDALUCÍA,Salud y bienestar,3.8.1.1,,2017,0.00
ANDALUCÍA,Salud y bienestar,3.8.1.1,,2018,0.10
ANDALUCÍA,Salud y bienestar,3.9.3.1,Tasa de mortalidad atribuida a intoxicaciones involuntarias,2010,1.94
ANDALUCÍA,Salud y bienestar,3.9.3.1,Tasa de mortalidad atribuida a intoxicaciones involuntarias,2011,2.11
ANDALUCÍA,Salud y bienestar,3.9.3.1,Tasa de mortalidad atribuida a intoxicaciones involuntarias,2012,1.77
ANDALUCÍA,Salud y bienestar,3.9.3.1,Tasa de mortalidad atribuida a intoxicaciones involuntarias,2013,2.07
ANDALUCÍA,Salud y bienestar,3.9.3.1,Tasa de mortalidad atribuida a intoxicaciones involuntarias,2014,2.06
ANDALUCÍA,Salud y bienestar,3.9.3.1,Tasa de mortalidad atribuida a intoxicaciones involuntarias,2015,1.49
ANDALUCÍA,Salud y bienestar,3.9.3.1,Tasa de mortalidad atribuida a intoxicaciones involuntarias,2016,2.44
ANDALUCÍA,Salud y bienestar,3.9.3.1,Tasa de mortalidad atribuida a intoxicaciones involuntarias,2017,2.30
ANDALUCÍA,Salud y bienestar,3.9.3.1,Tasa de mortalidad atribuida a intoxicaciones involuntarias,2018,2.17
ANDALUCÍA,Salud y bienestar,3.a.1.1,Porcentaje de fumadores diarios. Población de 15 y más años.,2011,27.09
ANDALUCÍA,Salud y bienestar,3.a.1.1,Porcentaje de fumadores diarios. Población de 15 y más años.,2012,27.09
ANDALUCÍA,Salud y bienestar,3.a.1.1,Porcentaje de fumadores diarios. Población de 15 y más años.,2014,24.37
ANDALUCÍA,Salud y bienestar,3.a.1.1,Porcentaje de fumadores diarios. Población de 15 y más años.,2017,22.67
ANDALUCÍA,Salud y bienestar,3.c.1.1,,2010,39.26
ANDALUCÍA,Salud y bienestar,3.c.1.1,,2011,39.13
ANDALUCÍA,Salud y bienestar,3.c.1.1,,2012,38.84
ANDALUCÍA,Salud y bienestar,3.c.1.1,,2013,40.17
ANDALUCÍA,Salud y bienestar,3.c.1.1,,2014,43.03
ANDALUCÍA,Salud y bienestar,3.c.1.1,,2015,44.38
ANDALUCÍA,Salud y bienestar,3.c.1.1,,2016,45.22
ANDALUCÍA,Salud y bienestar,3.c.1.1,,2017,46.47
ANDALUCÍA,Salud y bienestar,3.c.1.1,,2018,47.73
ANDALUCÍA,Salud y bienestar,3.c.1.2,Número de enfermeras por cada 10.000 habitantes,2010,43.07
ANDALUCÍA,Salud y bienestar,3.c.1.2,Número de enfermeras por cada 10.000 habitantes,2011,43.37
ANDALUCÍA,Salud y bienestar,3.c.1.2,Número de enfermeras por cada 10.000 habitantes,2012,41.39
ANDALUCÍA,Salud y bienestar,3.c.1.2,Número de enfermeras por cada 10.000 habitantes,2013,41.28
ANDALUCÍA,Salud y bienestar,3.c.1.2,Número de enfermeras por cada 10.000 habitantes,2014,45.72
ANDALUCÍA,Salud y bienestar,3.c.1.2,Número de enfermeras por cada 10.000 habitantes,2015,47.72
ANDALUCÍA,Salud y bienestar,3.c.1.2,Número de enfermeras por cada 10.000 habitantes,2016,48.83
ANDALUCÍA,Salud y bienestar,3.c.1.2,Número de enfermeras por cada 10.000 habitantes,2017,51.49
ANDALUCÍA,Salud y bienestar,3.c.1.2,Número de enfermeras por cada 10.000 habitantes,2018,53.72
ANDALUCÍA,Salud y bienestar,3.c.1.3,Número de dentistas por cada 10.000 habitantes,2010,5.49
ANDALUCÍA,Salud y bienestar,3.c.1.3,Número de dentistas por cada 10.000 habitantes,2011,5.73
ANDALUCÍA,Salud y bienestar,3.c.1.3,Número de dentistas por cada 10.000 habitantes,2012,5.96
ANDALUCÍA,Salud y bienestar,3.c.1.3,Número de dentistas por cada 10.000 habitantes,2013,6.15
ANDALUCÍA,Salud y bienestar,3.c.1.3,Número de dentistas por cada 10.000 habitantes,2014,6.24
ANDALUCÍA,Salud y bienestar,3.c.1.3,Número de dentistas por cada 10.000 habitantes,2015,6.62
ANDALUCÍA,Salud y bienestar,3.c.1.3,Número de dentistas por cada 10.000 habitantes,2016,6.79
ANDALUCÍA,Salud y bienestar,3.c.1.3,Número de dentistas por cada 10.000 habitantes,2017,7.07
ANDALUCÍA,Salud y bienestar,3.c.1.3,Número de dentistas por cada 10.000 habitantes,2018,7.27
ANDALUCÍA,Salud y bienestar,3.c.1.4,Número de farmacéuticos por cada 10.000 habitantes,2010,12.97
ANDALUCÍA,Salud y bienestar,3.c.1.4,Número de farmacéuticos por cada 10.000 habitantes,2011,12.96
ANDALUCÍA,Salud y bienestar,3.c.1.4,Número de farmacéuticos por cada 10.000 habitantes,2012,12.98
ANDALUCÍA,Salud y bienestar,3.c.1.4,Número de farmacéuticos por cada 10.000 habitantes,2013,13.29
ANDALUCÍA,Salud y bienestar,3.c.1.4,Número de farmacéuticos por cada 10.000 habitantes,2014,13.84
ANDALUCÍA,Salud y bienestar,3.c.1.4,Número de farmacéuticos por cada 10.000 habitantes,2015,14.19
ANDALUCÍA,Salud y bienestar,3.c.1.4,Número de farmacéuticos por cada 10.000 habitantes,2016,14.38
ANDALUCÍA,Salud y bienestar,3.c.1.4,Número de farmacéuticos por cada 10.000 habitantes,2017,14.68
ANDALUCÍA,Salud y bienestar,3.c.1.4,Número de farmacéuticos por cada 10.000 habitantes,2018,14.99
ANDALUCÍA,Educación de calidad,4.3.1.1,Personas entre 18 y 64 años de edad que han realizado actividades educativas en los últimos 12 meses según tipo de educación,2011,35.16
ANDALUCÍA,Educación de calidad,4.3.1.1,Personas entre 18 y 64 años de edad que han realizado actividades educativas en los últimos 12 meses según tipo de educación,2016,43.13
ANDALUCÍA,Educación de calidad,4.3.1.2,,2010,10.52
ANDALUCÍA,Educación de calidad,4.3.1.2,,2011,10.33
ANDALUCÍA,Educación de calidad,4.3.1.2,,2012,10.31
ANDALUCÍA,Educación de calidad,4.3.1.2,,2013,10.15
ANDALUCÍA,Educación de calidad,4.3.1.2,,2014,9.10
ANDALUCÍA,Educación de calidad,4.3.1.2,,2015,9.18
ANDALUCÍA,Educación de calidad,4.3.1.2,,2016,8.67
ANDALUCÍA,Educación de calidad,4.3.1.2,,2017,8.64
ANDALUCÍA,Educación de calidad,4.3.1.2,,2018,9.03
ANDALUCÍA,Educación de calidad,4.3.1.2,,2019,9.59
ANDALUCÍA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2010,62.22
ANDALUCÍA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2011,63.64
ANDALUCÍA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2012,66.16
ANDALUCÍA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2013,67.09
ANDALUCÍA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2014,68.83
ANDALUCÍA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2015,69.05
ANDALUCÍA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2016,71.32
ANDALUCÍA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2017,70.98
ANDALUCÍA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2018,71.95
ANDALUCÍA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2019,71.79
ANDALUCÍA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2010,19.53
ANDALUCÍA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2011,19.39
ANDALUCÍA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2012,19.62
ANDALUCÍA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2013,19.49
ANDALUCÍA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2014,18.84
ANDALUCÍA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2015,18.81
ANDALUCÍA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2016,18.70
ANDALUCÍA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2017,18.58
ANDALUCÍA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2018,18.99
ANDALUCÍA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2019,19.53
ANDALUCÍA,Educación de calidad,4.4.1.1,,2015,59.91
ANDALUCÍA,Educación de calidad,4.4.1.1,,2016,62.01
ANDALUCÍA,Educación de calidad,4.4.1.1,,2017,63.98
ANDALUCÍA,Educación de calidad,4.4.1.1,,2019,68.01
ANDALUCÍA,Educación de calidad,4.4.1.2,,2015,89.49
ANDALUCÍA,Educación de calidad,4.4.1.2,,2016,92.32
ANDALUCÍA,Educación de calidad,4.4.1.2,,2017,92.63
ANDALUCÍA,Educación de calidad,4.4.1.2,,2019,95.48
ANDALUCÍA,Educación de calidad,4.5.1.1,"Índices de paridad (entre mujeres y hombres) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ",2011,85.43
ANDALUCÍA,Educación de calidad,4.5.1.1,"Índices de paridad (entre mujeres y hombres) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ",2016,97.89
ANDALUCÍA,Educación de calidad,4.5.1.2,"Índices de paridad (personas con limitaciones graves por problemas de salud y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses",2016,38.99
ANDALUCÍA,Educación de calidad,4.5.1.2_4.5.1.6,"Índices de paridad (personas con limitaciones por problemas de salud y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ",2016,78.67
ANDALUCÍA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2010,89.09
ANDALUCÍA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2011,86.66
ANDALUCÍA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2012,86.10
ANDALUCÍA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2013,91.36
ANDALUCÍA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2014,89.81
ANDALUCÍA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2015,88.92
ANDALUCÍA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2016,86.48
